,planet_name,host_name,orbital_period_[days],orbit_semi-major_axis_[au]),planet_radius,planet_mass,planet_density,eccentricity,equilibrium_temperature_[k],ratio_of_semi-major_axis_to_stellar_radius,stellar_effective_temperature_[k],stellar_radius_[solar_radius],stellar_mass_[solar_mass],stellar_metallicity_[dex],distance_[pc],number_of_planets,insolation_flux_earth,stellar_surface_gravity,stellar_age_[gyr]
4181,Kepler-122 f,Kepler-122,56.268,0.287,1.750,36.00000,36.900000,0.000000,543,53.86,6102.00,0.95,1.03,-0.060,1027.4500000,5,21.52,4.35,3.890
4182,Kepler-1220 b,Kepler-1220,7.42693741,0.0734,1.520,2.92000,4.570000,0.000000,899,20.19,5842.00,0.99,1.00,-0.040,961.9070000,1,177.84,4.45,3.630
4183,Kepler-1221 b,Kepler-1221,12.00096042,0.0906,1.880,4.19000,3.470000,0.000000,632,19.98,5194.00,0.82,0.87,0.090,913.6500000,1,37.81,4.55,4.570
4184,Kepler-1222 b,Kepler-1222,1.91694425,0.0282,0.790,0.41800,4.660000,0.000000,1246,9.97,5239.00,0.80,0.84,-0.040,415.2180000,1,416.23,4.56,4.370
4185,Kepler-1223 b,Kepler-1223,16.301259,0.1186,1.220,1.98000,5.990000,0.000000,557,16.04,4870.00,0.75,0.80,0.040,459.9570000,1,20.51,4.60,3.630
4186,Kepler-1224 b,Kepler-1224,13.32351601,0.1165,1.330,2.33000,5.440000,0.000000,872,25.88,6155.00,1.22,1.18,0.140,559.5980000,1,132.66,4.34,2.340
4187,Kepler-1225 b,Kepler-1225,7.01075434,0.0771,1.820,3.97000,3.620000,0.000000,1453,24.53,6140.00,1.19,1.13,0.010,1347.5200000,1,324.28,4.34,3.020
4188,Kepler-1226 b,Kepler-1226,17.2923453,0.1361,1.450,2.70000,4.870000,0.000000,809,13.1,5923.00,1.02,1.02,-0.080,1125.7200000,1,140.38,4.43,3.720
4189,Kepler-1227 b,Kepler-1227,94.2887577,0.4092,2.290,5.86000,2.680000,0.000000,369,143.4,5747.00,0.95,0.97,-0.040,623.7060000,1,4.18,4.47,4.170
4190,Kepler-1228 b,Kepler-1228,0.57736958,0.0125,1.540,2.99000,4.500000,0.000000,1757,4.138,5063.00,0.74,0.78,-0.180,515.4530000,1,1598.66,4.59,5.130
4191,Kepler-1229 b,Kepler-1229,86.828989,0.3006,1.400,2.54000,5.090000,0.000000,212,134.6,3784.00,0.51,0.54,-0.060,265.4820000,1,0.52,4.75,3.720
4192,Kepler-123 b,Kepler-123,17.232366,0.135,2.940,55.30000,12.000000,0.000000,817,29.07,6089.00,1.26,1.01,-0.030,1021.6600000,2,138.81,4.28,0.480
4193,Kepler-123 c,Kepler-123,26.695074,0.181,1.480,2.79000,4.730000,0.000000,706,44.63,6089.00,1.26,1.01,-0.030,1021.6600000,2,77.40,4.28,0.480
4194,Kepler-1230 b,Kepler-1230,9.95661537,0.0921,2.710,7.80000,2.150000,0.000000,946,6.8,5961.00,1.08,1.06,0.010,1364.2200000,1,153.93,4.40,3.470
4195,Kepler-1231 b,Kepler-1231,10.41725184,0.0914,1.420,2.60000,4.990000,0.000000,870,19.2466,5778.00,1.00,1.01,0.060,987.2370000,1,117.52,4.44,4.170
4196,Kepler-1232 b,Kepler-1232,26.7839183,0.1673,1.930,4.38000,3.350000,0.000000,523,45.37,5471.00,0.89,0.92,0.060,632.8650000,1,14.60,4.51,4.790
4197,Kepler-1233 b,Kepler-1233,45.1263042,0.263,2.600,7.27000,2.270000,0.000000,604,52.24,6198.00,1.25,1.16,0.020,1178.7000000,1,30.06,4.30,2.880
4198,Kepler-1234 b,Kepler-1234,11.94014029,0.096,2.810,8.30000,2.060000,0.000000,625,8.2,4967.00,0.76,0.80,0.010,916.7490000,1,40.12,4.59,4.370
4199,Kepler-1235 b,Kepler-1235,4.16055856,0.0491,0.790,0.41800,4.660000,0.000000,985,12.26,5541.00,0.90,0.93,0.010,540.6040000,1,265.32,4.50,4.570
4200,Kepler-1236 b,Kepler-1236,31.0571618,0.1803,2.140,5.22000,2.930000,0.000000,480,67.4,5337.00,0.82,0.86,-0.090,999.6400000,1,13.57,4.55,4.070
4201,Kepler-1237 b,Kepler-1237,84.5733226,0.3778,2.860,8.55000,2.010000,0.000000,366,115.1,5472.00,0.90,0.94,0.120,1064.3100000,1,4.04,4.50,4.570
4202,Kepler-1238 b,Kepler-1238,4.14787559,0.0541,1.930,4.38000,3.350000,0.000000,1389,8.736,6386.00,1.48,1.30,0.050,1632.1300000,1,1195.20,4.21,2.140
4203,Kepler-1239 b,Kepler-1239,5.19104016,0.0625,2.900,8.75000,1.970000,0.000000,1183,9.496,6564.00,1.57,1.40,0.220,2140.6000000,1,462.91,4.20,1.620
4204,Kepler-124 b,Kepler-124,3.410493,0.039,0.730,0.31500,4.450000,0.000000,892,2.85,4984.00,0.64,0.84,-0.460,420.0460000,3,198.84,4.67,1.820
4205,Kepler-124 c,Kepler-124,13.821375,0.1,1.750,3.71000,3.800000,0.000000,560,13.14,4984.00,0.64,0.84,-0.460,420.0460000,3,30.72,4.67,1.820
4206,Kepler-124 d,Kepler-124,30.950851,0.17,1.110,1.41000,5.670000,0.000000,428,15.57,4984.00,0.64,0.84,-0.460,420.0460000,3,10.50,4.67,1.820
4207,Kepler-1240 b,Kepler-1240,4.8663815,0.0557,1.150,1.60000,5.780000,0.000000,1121,16.82,5682.00,0.96,0.98,0.040,862.1860000,1,539.13,4.47,4.070
4208,Kepler-1241 b,Kepler-1241,18.5525701,0.1336,2.630,7.41000,2.240000,0.000000,612,21.7,5261.00,0.80,0.84,-0.090,968.7220000,1,31.46,4.56,4.680
4209,Kepler-1242 b,Kepler-1242,13.62798432,0.1039,2.260,5.73000,2.730000,0.000000,639,34.19,4895.00,0.74,0.77,-0.050,687.6150000,1,29.00,4.60,5.620
4210,Kepler-1243 b,Kepler-1243,16.8320729,0.1256,1.750,3.71000,3.800000,0.000000,690,27.64,5667.00,0.94,0.96,0.010,758.1700000,1,36.16,4.48,4.370
4211,Kepler-1244 b,Kepler-1244,3.70428172,0.0502,1.350,2.39000,5.340000,0.000000,1839,8.475,6680.00,1.77,1.46,0.050,1075.8100000,1,4756.32,4.10,1.700
4212,Kepler-1245 b,Kepler-1245,4.35409304,0.0484,1.440,2.67000,4.910000,0.000000,1043,14.53,5306.00,0.83,0.86,-0.010,805.9360000,2,194.34,4.55,4.570
4213,Kepler-1245 c,Kepler-1245,2.93658468,0.0372,1.440,2.67000,4.910000,0.000000,1190,12.27,5306.00,0.83,0.86,-0.010,805.9360000,2,328.98,4.55,4.570
4214,Kepler-1246 b,Kepler-1246,11.32271513,0.0848,1.360,2.42000,5.290000,0.000000,554,9.2,4611.00,0.69,0.73,-0.030,436.5050000,1,26.45,4.63,3.890
4215,Kepler-1247 b,Kepler-1247,13.71220213,0.1091,2.330,6.04000,2.620000,0.000000,676,41.96,5303.00,0.82,0.86,-0.050,1045.9200000,1,41.47,4.55,4.680
4216,Kepler-1248 b,Kepler-1248,7.46725407,0.0806,1.180,1.76000,5.890000,0.000000,1035,6.62,6149.00,1.21,1.21,0.240,593.0260000,1,271.25,4.36,1.510
4217,Kepler-1249 b,Kepler-1249,24.3347127,0.167,2.380,6.26000,2.550000,0.000000,647,28.82,6202.00,1.28,1.19,0.060,1904.5400000,1,98.34,4.29,2.820
4218,Kepler-125 b,Kepler-125,4.164389,0.041,2.370,6.21000,2.560000,0.000000,590,14.89,3810.00,0.51,0.54,-0.140,183.3650000,2,33.18,4.74,13.500
4219,Kepler-125 c,Kepler-125,5.774464,0.051,0.740,0.33000,4.470000,0.000000,529,17.1,3810.00,0.51,0.54,-0.140,183.3650000,2,16.81,4.74,13.500
4220,Kepler-1250 b,Kepler-1250,2.60754383,0.0393,1.920,4.35000,3.380000,0.000000,1431,14.27,5717.00,0.98,0.99,0.040,2126.8500000,1,1866.19,4.46,4.570
4221,Kepler-1251 b,Kepler-1251,45.0904643,0.2478,1.840,4.04000,3.560000,0.000000,487,27.5,5545.00,0.89,0.92,-0.040,902.2040000,1,13.78,4.51,4.790
4222,Kepler-1252 b,Kepler-1252,15.0540329,0.1078,1.670,3.43000,4.050000,0.000000,665,26.32,5949.00,1.09,1.06,0.030,648.9790000,1,57.58,4.38,3.890
4223,Kepler-1253 b,Kepler-1253,68.8861915,0.3133,1.330,2.33000,5.440000,0.000000,501,76.9,5850.00,1.10,0.97,-0.140,514.5240000,1,21.62,4.33,7.080
4224,Kepler-1254 b,Kepler-1254,9.99113313,0.0833,1.550,3.02000,4.460000,0.000000,660,28.86,4985.00,0.75,0.78,-0.100,622.8180000,3,33.98,4.59,5.620
4225,Kepler-1254 c,Kepler-1254,3.60084276,0.0422,1.300,2.24000,5.600000,0.000000,927,13.16,4985.00,0.75,0.78,-0.100,622.8180000,3,132.39,4.59,5.620
4226,Kepler-1254 d,Kepler-1254,5.72717226,0.0575,1.310,2.27000,5.550000,0.000000,794,19.64,4985.00,0.75,0.78,-0.100,622.8180000,3,71.31,4.59,5.620
4227,Kepler-1255 b,Kepler-1255,36.2919336,0.2226,2.320,5.99000,2.640000,0.000000,694,34.42,6018.00,1.12,1.08,0.020,1617.0700000,1,39.67,4.37,3.550
4228,Kepler-1256 b,Kepler-1256,12.4127754,0.1063,1.490,2.83000,4.700000,0.000000,933,21.3,6129.00,1.36,1.17,0.050,891.1920000,1,211.55,4.23,3.720
4229,Kepler-1257 b,Kepler-1257,2.66831376,0.0376,1.520,2.92000,4.570000,0.000000,1252,8.39,5502.00,0.87,0.90,-0.090,1105.9500000,1,546.91,4.52,4.370
4230,Kepler-1258 b,Kepler-1258,0.98494017,0.0201,0.860,0.56600,4.890000,0.000000,2335,3.887,5839.00,0.99,0.99,-0.070,717.5550000,1,2775.00,4.45,3.890
4231,Kepler-1259 b,Kepler-1259,0.66308526,0.0141,1.430,2.63000,4.940000,0.000000,1681,4.642,5053.00,0.77,0.80,-0.070,805.5620000,1,2460.58,4.58,5.250
4232,Kepler-126 b,Kepler-126,10.495711,0.099,1.520,2.92000,4.570000,0.070000,1009,8.364,6239.00,1.36,1.18,-0.070,237.4010000,3,298.09,4.25,3.390
4233,Kepler-126 c,Kepler-126,21.869741,0.162,1.580,3.12000,4.350000,0.190000,790,13.644,6239.00,1.36,1.18,-0.070,237.4010000,3,112.13,4.25,3.390
4234,Kepler-126 d,Kepler-126,100.283134,0.448,2.500,6.80000,2.390000,0.020000,475,37.66,6239.00,1.36,1.18,-0.070,237.4010000,3,14.71,4.25,3.390
4235,Kepler-1260 b,Kepler-1260,19.1187753,0.1444,1.770,3.78000,3.750000,0.000000,823,12.5,5961.00,1.08,1.06,0.010,1734.4300000,1,171.93,4.39,3.800
4236,Kepler-1261 b,Kepler-1261,48.4308991,0.239,2.260,5.73000,2.730000,0.000000,396,54.2,5006.00,0.77,0.82,0.030,744.2940000,1,4.74,4.58,4.470
4237,Kepler-1262 b,Kepler-1262,8.67900242,0.083,1.820,3.97000,3.620000,0.000000,949,22.95,5771.00,0.98,0.99,-0.020,1054.8700000,1,142.54,4.45,4.270
4238,Kepler-1263 b,Kepler-1263,4.55139967,0.0499,1.140,1.55000,5.750000,0.000000,907,13.9,5213.00,0.80,0.84,-0.030,664.8300000,1,144.81,4.56,4.900
4239,Kepler-1264 b,Kepler-1264,0.96852602,0.0191,1.180,1.76000,5.890000,0.000000,1677,2.24,5791.00,0.98,0.99,-0.020,801.9930000,1,2367.80,4.45,4.170
4240,Kepler-1265 b,Kepler-1265,6.49441289,0.0612,1.350,2.39000,5.340000,0.000000,732,9.82,4630.00,0.69,0.71,-0.100,583.6410000,1,58.15,4.63,5.250
4241,Kepler-1266 b,Kepler-1266,28.474748,0.1689,2.580,7.18000,2.300000,0.000000,489,37.8,5044.00,0.76,0.80,-0.070,849.3120000,2,10.31,4.59,5.130
4242,Kepler-1266 c,Kepler-1266,4.86631012,0.052,1.680,3.46000,4.010000,0.000000,881,11.6,4996.00,0.83,0.79,0.140,849.3120000,2,142.39,4.50,5.130
4243,Kepler-1267 b,Kepler-1267,13.0313945,0.1057,3.010,9.32000,1.880000,0.000000,774,23.948,6096.00,1.20,1.15,0.070,1379.4300000,1,86.47,4.33,3.240
4244,Kepler-1268 b,Kepler-1268,40.9903986,0.2383,2.030,4.78000,3.140000,0.000000,627,43.31,5904.00,1.09,1.06,0.050,1840.7700000,1,40.65,4.38,4.270
4245,Kepler-1269 b,Kepler-1269,37.3331536,0.226,1.630,3.29000,4.170000,0.000000,657,39.603,5998.00,1.15,1.10,0.070,1097.2300000,1,69.00,4.36,3.550
4246,Kepler-127 b,Kepler-127,14.435889,0.125,1.400,2.54000,5.090000,0.470000,884,18.0,6106.00,1.36,1.27,0.214,352.7940000,3,159.16,4.26,2.630
4247,Kepler-127 c,Kepler-127,29.393195,0.2,2.660,7.56000,2.210000,0.030000,698,32.19,6106.00,1.36,1.27,0.214,352.7940000,3,61.69,4.26,2.630
4248,Kepler-127 d,Kepler-127,48.630408,0.28,2.640,7.46000,2.230000,0.030000,590,53.48,6106.00,1.36,1.27,0.214,352.7940000,3,31.52,4.26,2.630
4249,Kepler-1270 b,Kepler-1270,6.03356196,0.0663,3.320,11.00000,1.650000,0.000000,1598,4.387,5047.00,3.38,1.28,-0.020,1095.0500000,1,1217.39,3.49,4.370
4250,Kepler-1271 b,Kepler-1271,3.0255955,0.0418,1.480,2.79000,4.730000,0.000000,1484,7.8,6143.00,1.23,1.13,-0.010,831.9910000,1,975.18,4.31,3.630
4251,Kepler-1272 b,Kepler-1272,51.1309704,0.2705,2.370,6.21000,2.560000,0.000000,542,24.1,5926.00,1.09,1.06,0.060,1206.3700000,1,34.43,4.39,3.890
4252,Kepler-1273 b,Kepler-1273,28.625653,0.1857,2.490,6.76000,2.410000,0.000000,573,49.16,5566.00,0.91,0.94,0.030,1114.2400000,1,14.88,4.50,4.470
4253,Kepler-1274 b,Kepler-1274,6.98152703,0.0806,1.420,2.60000,4.990000,0.000000,1384,8.981,6179.00,2.17,1.45,0.110,614.6480000,1,975.81,3.93,2.880
4254,Kepler-1275 b,Kepler-1275,3.65691115,0.0488,1.480,2.79000,4.730000,0.000000,1368,13.35,6296.00,1.36,1.23,0.040,1153.9800000,1,822.48,4.26,2.510
4255,Kepler-1276 b,Kepler-1276,12.5720095,0.1072,1.190,1.81000,5.900000,0.000000,886,13.8,6188.00,1.21,1.14,-0.020,538.4810000,1,139.77,4.33,3.090
4256,Kepler-1277 b,Kepler-1277,40.8365012,0.2237,1.600,3.19000,4.280000,0.000000,496,59.6,5578.00,0.92,0.94,-0.010,557.1930000,1,12.11,4.49,5.010
4257,Kepler-1278 b,Kepler-1278,3.23941344,0.0419,1.010,1.01000,5.390000,0.000000,1213,4.05,6074.00,1.16,1.11,0.020,889.4260000,1,1314.67,4.35,3.310
4258,Kepler-1279 b,Kepler-1279,23.4774101,0.1633,1.750,3.71000,3.800000,0.000000,738,26.93,6221.00,1.33,1.21,0.060,1494.2200000,1,190.85,4.26,2.820
4259,Kepler-128 b,Kepler-128,15.09,0.1231,1.430,0.77000,1.460000,0.000000,968,27.592,6136.00,1.61,1.09,0.000,396.3790000,2,227.40,4.07,4.070
4260,Kepler-128 c,Kepler-128,22.804,0.1622,1.340,0.90000,2.070000,0.000000,843,35.24,6136.00,1.61,1.09,0.000,396.3790000,2,130.98,4.07,4.070
4261,Kepler-1280 b,Kepler-1280,66.5579057,0.38,1.870,4.16000,3.500000,0.000000,757,47.37,6227.00,1.32,1.20,0.040,1486.7000000,1,35.29,4.28,2.820
4262,Kepler-1281 b,Kepler-1281,3.11602791,0.0415,1.640,3.33000,4.150000,0.000000,1123,13.389,5353.00,0.83,0.87,-0.040,1090.0000000,1,375.55,4.55,4.370
4263,Kepler-1282 b,Kepler-1282,2.13194651,0.0335,1.550,3.02000,4.460000,0.000000,1418,8.33,5504.00,0.89,0.92,0.010,1103.2900000,1,672.53,4.51,4.570
4264,Kepler-1283 b,Kepler-1283,12.9460978,0.1062,1.910,4.31000,3.400000,0.000000,764,10.416,6175.00,1.25,1.16,0.040,2921.9900000,1,80.34,4.31,2.880
4265,Kepler-1284 b,Kepler-1284,0.66407381,0.0143,1.210,1.92000,5.960000,0.000000,1703,4.702,5123.00,0.79,0.84,0.030,882.3240000,1,2190.08,4.57,4.470
4266,Kepler-1285 b,Kepler-1285,14.7967458,0.1268,0.970,0.87100,5.240000,0.000000,874,19.95,6170.00,1.28,1.20,0.160,422.2690000,1,181.59,4.30,2.750
4267,Kepler-1286 b,Kepler-1286,11.25402929,0.0991,2.150,5.27000,2.910000,0.000000,888,18.74,5753.00,0.98,1.00,0.030,1354.4600000,1,151.77,4.45,4.170
4268,Kepler-1287 b,Kepler-1287,11.47685909,0.0976,1.540,2.99000,4.500000,0.000000,796,32.19,5715.00,0.94,0.96,-0.050,1003.2600000,1,78.16,4.48,4.070
4269,Kepler-1288 b,Kepler-1288,2.76122421,0.0435,1.120,1.46000,5.710000,0.000000,2017,2.56,6132.00,1.29,1.20,0.140,814.0780000,1,3906.36,4.29,2.880
4270,Kepler-1289 b,Kepler-1289,7.99019627,0.0785,1.520,2.92000,4.570000,0.000000,1113,6.7,6080.00,1.17,1.10,0.020,1053.5700000,1,223.44,4.35,2.950
4271,Kepler-129 b,Kepler-129,15.79,0.13,2.400,20.00000,8.100000,0.010000,910,16.794,5770.00,1.65,1.18,0.290,408.8450000,3,158.31,4.08,6.430
4272,Kepler-129 c,Kepler-129,82.2,0.39,2.520,43.00000,14.800000,0.200000,525,59.91,5770.00,1.65,1.18,0.290,408.8450000,3,17.55,4.08,6.430
4273,Kepler-129 d,Kepler-129,2646.0,4.0,12.600,2637.97578,7.250000,0.150000, ,521.2897673229639,5770.00,1.65,1.18,0.290,408.8450000,3, ,4.08,6.430
4274,Kepler-1290 b,Kepler-1290,4.69500134,0.0557,1.420,2.60000,4.990000,0.000000,1098,12.23,5660.00,0.93,0.95,-0.020,1593.7000000,1,443.22,4.49,4.070
4275,Kepler-1291 b,Kepler-1291,8.63043276,0.0779,1.660,3.39000,4.070000,0.000000,739,15.3,5216.00,0.80,0.84,-0.040,897.3520000,1,62.82,4.56,4.900
4276,Kepler-1292 b,Kepler-1292,3.27646405,0.0443,1.820,3.97000,3.620000,0.000000,1195,11.479,5556.00,0.93,0.95,0.080,1493.4300000,1,521.10,4.49,4.680
4277,Kepler-1293 b,Kepler-1293,5.57654784,0.0659,0.970,0.87100,5.240000,0.000000,1183,10.47,6241.00,1.28,1.18,0.000,1028.1600000,1,929.12,4.29,2.820
4278,Kepler-1294 b,Kepler-1294,115.6862258,0.4684,3.190,10.30000,1.740000,0.000000,401,190.6,5776.00,0.97,0.99,-0.030,1855.7000000,1,12.36,4.46,3.980
4279,Kepler-1295 b,Kepler-1295,3.81371974,0.0464,1.550,3.02000,4.460000,0.000000,1029,14.77,5486.00,0.89,0.92,0.040,1174.4600000,1,279.94,4.51,4.680
4280,Kepler-1296 b,Kepler-1296,8.3839865,0.0896,0.910,0.69300,5.050000,0.000000,1285,12.956,5359.00,0.83,0.87,-0.040,1551.5400000,1,399.01,4.55,4.170
4281,Kepler-1297 b,Kepler-1297,1.68189002,0.0283,0.970,0.87100,5.240000,0.000000,1790,4.338,5818.00,0.99,0.99,-0.040,1439.4700000,1,2760.59,4.45,4.170
4282,Kepler-1298 b,Kepler-1298,7.12811928,0.082,1.310,2.27000,5.550000,0.000000,1373,9.705,6339.00,2.00,1.45,0.130,544.1630000,1,1003.03,4.00,2.570
4283,Kepler-1299 b,Kepler-1299,19.9400874,0.1357,2.980,9.17000,1.900000,0.000000,588,20.0,5609.00,0.91,0.94,-0.010,1404.9400000,1,45.15,4.50,4.370
4284,Kepler-130 b,Kepler-130,8.457458,0.079,1.020,1.04000,5.390000,0.150000,982,16.3,5884.00,1.13,0.96,-0.199,316.6630000,3,221.73,4.30,5.890
4285,Kepler-130 c,Kepler-130,27.50868,0.178,2.900,8.75000,1.970000,0.000000,683,32.6,5879.00,1.17,1.00,0.020,316.6630000,3,46.01,4.29,5.890
4286,Kepler-130 d,Kepler-130,87.517905,0.377,1.640,3.33000,4.150000,0.800000,451,77.2,5884.00,1.13,0.96,-0.199,316.6630000,3,9.83,4.30,5.890
4287,Kepler-1300 b,Kepler-1300,22.2419092,0.1655,1.370,2.45000,5.240000,0.000000,954,23.49,6130.00,1.79,1.29,0.050,777.0250000,1,149.41,4.04,3.550
4288,Kepler-1301 b,Kepler-1301,9.08237046,0.0815,1.400,2.54000,5.090000,0.000000,734,34.8,5188.00,0.81,0.85,0.010,854.2800000,1,76.14,4.56,4.900
4289,Kepler-1302 b,Kepler-1302,8.83922659,0.0795,1.430,2.63000,4.940000,0.000000,778,37.88,5236.00,0.82,0.86,0.040,634.5800000,1,58.34,4.55,4.680
4290,Kepler-1303 b,Kepler-1303,7.56127224,0.0751,1.420,2.60000,4.990000,0.000000,891,20.0,5771.00,1.00,1.01,0.040,897.7830000,1,182.38,4.44,4.470
4291,Kepler-1304 b,Kepler-1304,16.1288853,0.1202,2.290,5.86000,2.680000,0.000000,715,11.3,5259.00,0.81,0.85,-0.050,2176.0800000,1,61.87,4.56,4.680
4292,Kepler-1305 b,Kepler-1305,13.5630972,0.1109,1.880,4.19000,3.470000,0.000000,733,18.62,5701.00,0.96,0.97,0.010,1575.2300000,1,103.51,4.47,4.370
4293,Kepler-1306 b,Kepler-1306,16.29595382,0.123,1.910,4.31000,3.400000,0.000000,678,59.32,5727.00,0.97,0.98,0.000,1107.5000000,1,52.15,4.45,4.570
4294,Kepler-1307 b,Kepler-1307,18.01621096,0.1369,2.470,6.66000,2.430000,0.000000,768,34.97,5884.00,1.08,1.06,0.060,1014.6200000,1,41.19,4.39,4.070
4295,Kepler-1308 b,Kepler-1308,2.10433812,0.025,0.520,0.09330,3.650000,0.000000,662,14.78,3468.00,0.34,0.35,-0.130,112.7050000,1,58.11,4.92,3.720
4296,Kepler-1309 b,Kepler-1309,28.8432647,0.1679,2.370,6.21000,2.560000,0.000000,491,33.3,5235.00,0.80,0.85,-0.030,845.0000000,1,13.77,4.56,4.270
4297,Kepler-131 b,Kepler-131,16.092,0.1238,2.410,16.13000,6.000000,0.000000,718,43.51,5685.00,1.03,1.02,0.120,228.6780000,2,66.12,4.42,3.660
4298,Kepler-131 c,Kepler-131,25.5169,0.1684,0.840,8.25000,77.700000,0.000000,615,33.9,5685.00,1.03,1.02,0.120,228.6780000,2,35.74,4.42,3.660
4299,Kepler-1310 b,Kepler-1310,0.67933627,0.0148,1.440,2.67000,4.910000,0.000000,1883,4.48,5549.00,0.88,0.91,-0.070,569.1850000,1,2830.91,4.51,4.170
4300,Kepler-1311 b,Kepler-1311,11.1726994,0.0989,1.240,2.07000,5.970000,0.000000,1019,14.283,5748.00,1.40,1.05,0.090,866.3310000,3,296.92,4.16,7.590
4301,Kepler-1311 c,Kepler-1311,2.53573424,0.0368,1.220,1.98000,5.990000,0.000000,1671,4.9207,5748.00,1.40,1.05,0.090,866.3310000,3,2144.55,4.16,7.590
4302,Kepler-1311 d,Kepler-1311,197.5110016,0.6711,9.658,67.50000,0.412000,0.000000,391,90.2,5616.00,1.67,1.03,0.040,866.3310000,3,5.54,4.00,7.200
4303,Kepler-1312 b,Kepler-1312,5.44832529,0.0603,2.100,5.06000,3.000000,0.000000,978,19.02,5719.00,0.92,0.99,-0.020,299.1040000,2,219.12,4.51,2.000
4304,Kepler-1312 c,Kepler-1312,1.11611998,0.0209,1.027,1.07000,5.420000,0.000000,1659,6.36,5721.00,0.91,0.98,0.020,299.1040000,2,1797.63,4.52,0.400
4305,Kepler-1313 b,Kepler-1313,3.83309118,0.046,1.760,3.75000,3.780000,0.000000,1012,8.8,5453.00,0.85,0.92,0.000,174.2340000,1,227.20,4.54,2.690
4306,Kepler-1314 b,Kepler-1314,5.42474928,0.0504,5.110,22.90000,0.943000,0.000000,625,39.29,4188.00,0.59,0.60,-0.220,141.9868506,1,36.05,4.68,6.030
4307,Kepler-1315 b,Kepler-1315,0.84338011,0.0163,1.380,2.48000,5.190000,0.000000,1541,4.545,4861.00,0.75,0.80,0.070,480.8690000,2,897.90,4.60,3.470
4308,Kepler-1315 c,Kepler-1315,6.56606007,0.064,1.844,4.06000,3.560000,0.000000,777,20.49,4818.00,0.86,0.81,0.560,480.8690000,2,86.27,4.48,14.000
4309,Kepler-1316 b,Kepler-1316,87.9732136,0.3859,3.540,12.30000,1.520000,0.000000,446,47.14,5884.00,1.12,1.04,0.030,800.8710000,1,10.71,4.36,5.130
4310,Kepler-1317 b,Kepler-1317,0.56887443,0.0128,1.560,3.05000,4.410000,0.000000,1796,3.6864,5144.00,0.79,0.83,-0.010,728.3030000,1,2413.26,4.57,4.790
4311,Kepler-1318 b,Kepler-1318,213.257663,0.6085,3.110,9.85000,1.800000,0.000000,202,218.0,4598.00,0.70,0.73,-0.010,475.2480000,1,0.49,4.62,4.570
4312,Kepler-1319 b,Kepler-1319,2.88676265,0.0296,1.340,2.36000,5.390000,0.330000,557,25.3,3655.00,0.54,0.56,0.440,103.9170000,1,38.45,4.73,5.370
4313,Kepler-132 b,Kepler-132,6.178196,0.067,1.210,1.92000,5.960000,0.000000,1082,8.4,6003.00,1.18,0.98,-0.216,349.5490000,4,292.35,4.31,4.370
4314,Kepler-132 c,Kepler-132,6.414914,0.068,1.280,2.18000,5.710000,0.000000,1069,8.6,6003.00,1.18,0.98,-0.216,349.5490000,4,278.29,4.31,4.370
4315,Kepler-132 d,Kepler-132,18.010199,0.136,1.550,3.02000,4.460000,0.000000,758,17.2,6003.00,1.18,0.98,-0.216,349.5490000,4,70.21,4.31,4.370
4316,Kepler-132 e,Kepler-132,110.2869374,0.4393,1.180,1.76000,5.890000,0.000000,414,190.3,6023.00,1.10,1.03,-0.130,349.5490000,4,6.27,4.37,4.370
4317,Kepler-1320 b,Kepler-1320,0.86838653,0.0163,1.700,3.53000,3.950000,0.000000,1389,6.319,4817.00,0.74,0.80,0.100,647.4240000,1,672.11,4.60,3.160
4318,Kepler-1321 b,Kepler-1321,11.12830484,0.0781,4.920,21.50000,0.992000,0.000000,408,23.2,4094.00,0.53,0.54,-0.450,769.1460000,3,13.55,4.73,4.170
4319,Kepler-1321 c,Kepler-1321,2.22649109,0.0267,2.400,6.35000,2.520000,0.000000,697,10.304,4094.00,0.53,0.54,-0.450,769.1460000,3,115.91,4.73,4.170
4320,Kepler-1321 d,Kepler-1321,5.72092009,0.0501,2.628,7.41000,2.240000,0.000000,509,16.24,3640.00,0.50,0.51,0.210,769.1460000,3,15.84,4.74,4.170
4321,Kepler-1322 b,Kepler-1322,0.96286738,0.0183,1.610,3.22000,4.240000,0.000000,1666,4.4,5488.00,0.87,0.90,-0.070,1350.3200000,2,2651.42,4.52,4.470
4322,Kepler-1322 c,Kepler-1322,6.45998001,0.0652,2.155,5.29000,2.900000,0.000000,883,28.0,5704.00,0.80,0.90,-0.300,1350.3200000,2,144.06,4.58,0.400
4323,Kepler-1323 b,Kepler-1323,0.92990668,0.0191,1.520,2.92000,4.570000,0.000000,2291,4.136,6169.00,1.40,1.18,0.020,465.4170000,1,5067.60,4.21,3.550
4324,Kepler-1324 b,Kepler-1324,4.11584468,0.0466,1.510,2.89000,4.610000,0.000000,895,23.06,4776.00,0.73,0.78,0.050,481.6670000,1,98.41,4.61,2.880
4325,Kepler-1325 b,Kepler-1325,33.8786838,0.2004,2.860,8.55000,2.010000,0.000000,564,19.1,5550.00,0.91,0.93,0.010,973.3680000,1,18.15,4.50,4.790
4326,Kepler-1326 b,Kepler-1326,42.3514267,0.2743,4.180,16.30000,1.230000,0.000000,938,43.3,6725.00,1.74,1.45,0.020,698.3260000,1,47.84,4.12,1.700
