,planet_name,host_name,orbital_period_[days],orbit_semi-major_axis_[au]),planet_radius,planet_mass,planet_density,eccentricity,equilibrium_temperature_[k],ratio_of_semi-major_axis_to_stellar_radius,stellar_effective_temperature_[k],stellar_radius_[solar_radius],stellar_mass_[solar_mass],stellar_metallicity_[dex],distance_[pc],number_of_planets,insolation_flux_earth,stellar_surface_gravity,stellar_age_[gyr]
542,HD 11755 b,HD 11755,433.70001000,1.090000,12.800,1789.38290,4.690000,0.19, ,11.388965579814757,4312.00,20.58,0.72,-0.740,235.0450000,1, ,1.67,10.200
543,HD 117618 b,HD 117618,25.80000000,0.180000,8.590,55.30242,0.479000,0.15, ,32.25480435310839,5990.00,1.20,1.08,0.028,37.7781000,1, ,4.41,5.600
544,HD 118203 b,HD 118203,6.13350000,0.070000,13.138,886.74570,2.150000,0.31,1509,7.3069136075002845,5864.00,2.06,1.84,0.230,92.2589000,1,861.55,4.08,4.600
545,HD 11964 b,HD 11964,1945.00000000,3.160000,14.100,198.00000,0.388000,0.041, ,338.0603043310864,5303.00,2.01,0.91,0.100,33.5369000,2, ,3.79,7.450
546,HD 11964 c,HD 11964,37.91000000,0.229000,5.380,25.00000,0.882000,0.3, ,24.49867395310721,5303.00,2.01,0.91,0.100,33.5369000,2, ,3.79,7.450
547,HD 11977 b,HD 11977,711.00000000,1.930000,12.700,2080.00000,5.580000,0.4, ,41.13100257779927,4970.00,10.09,1.91,-0.210,67.9331000,1, ,2.90,1.200
548,HD 120084 b,HD 120084,2085.10024027,4.332646,12.600,2439.44256,6.700000,0.732073, ,102.15544522023224,4892.00,9.12,2.50,0.090,103.0440000,1, ,2.71,1.020
549,HD 121504 b,HD 121504,63.33000000,0.330000,13.600,479.92330,1.050000,0.03, ,66.3182893241481,6027.00,1.07,1.62,0.150,41.6592000,1, ,4.59,1.200
550,HD 12235 b,HD 12235,4.36304899,0.053918,3.200,10.33369,1.730000,0.376428, ,6.441164967077401,5986.00,1.80,1.10,0.310,31.7627000,2, ,3.97, 
551,HD 12235 c,HD 12235,36336.70678753,22.187701,12.500,3171.50491,8.920000,0.174465, ,2650.5924251861757,5986.00,1.80,1.10,0.310,31.7627000,2, ,3.97, 
552,HD 122562 c,HD 122562,84.96275604,0.406294,10.100,72.85079,0.389000,0.227859, ,40.26093234974446,4956.00,2.17,1.24, ,53.2528000,1, , , 
553,HD 124330 b,HD 124330,270.66000000,0.860000,14.000,238.37131,0.477000,0.34, ,142.25195765986265,5873.00,1.30,1.15,0.220,60.1977000,1, ,4.24, 
554,HD 12484 b,HD 12484,58.83000000,0.297000,13.200,947.13340,2.260000,0.07, ,63.86451261915462,5920.00,1.00,1.01,0.050,48.3367000,1, ,4.65, 
555,HD 125271 b,HD 125271,14901.99295308,10.780317,12.400,3514.14627,10.100000,0.165353, ,3090.817917328786,4703.93,0.75,0.75,-0.220,39.3466000,1, ,4.56, 
556,HD 125390 b,HD 125390,1757.39150946,3.495160,11.900,9165.50580,29.900000,0.596681, ,116.16249560310183,4850.00,6.47,1.82,-0.010,153.6470000,1, ,3.13, 
557,HD 125595 b,HD 125595,9.67370000,0.080000,2.400,6.35660,2.530000,0.0, ,23.24670584007812,4691.00,0.74,0.29,0.080,28.1989000,1, ,4.17,3.530
558,HD 125612 b,HD 125612,557.69994314,1.348279,13.200,944.27564,2.260000,0.4465, ,270.95623276264564,5900.00,1.07,1.05,0.230,57.6207000,3, ,4.45,1.770
559,HD 125612 c,HD 125612,4.15466389,0.051386,4.010,15.17685,1.290000,0.148622, ,10.523462707865574,5900.00,1.05,1.05,0.230,57.6207000,3, ,4.41,1.770
560,HD 125612 d,HD 125612,2822.72697800,3.979432,12.600,2352.38976,6.460000,0.114614, ,814.9574641047545,5900.00,1.05,1.05,0.230,57.6207000,3, ,4.41,1.770
561,HD 12648 b,HD 12648,133.60001000,0.540000,13.400,622.94680,1.420000,0.04, ,10.536959679781328,4835.00,11.02,0.67,-0.570,182.1920000,1, ,2.18,4.500
562,HD 126525 b,HD 126525,960.41000000,1.837000,10.300,75.32571,0.379000,0.035, ,403.07534419496676,5638.00,0.98,0.90,-0.100,37.6506000,1, ,4.38,9.670
563,HD 12661 b,HD 12661,262.70862000,0.840000,13.300,772.32690,1.800000,0.38, ,150.52242031450584,5645.00,1.20,1.20,0.360,37.8478000,2, ,4.36,6.390
564,HD 12661 c,HD 12661,1708.00000000,2.814500,13.400,575.88400,1.320000,0.031, ,545.2321132241655,5748.00,1.11,1.02,0.360,37.8478000,2, ,4.32,6.390
565,HD 126614 b,HD 126614,1257.25302691,2.248182,13.600,119.96298,0.262000,0.547783, ,352.8694431152308,5568.00,1.37,0.96,0.560,73.0961000,1, ,4.17,7.200
566,HD 127506 b,HD 127506,65.78395386,0.287149,5.580,26.61699,0.842000,0.239894, ,83.4408541909074,4595.32,0.74,0.73,-0.080,22.5279000,1, ,4.57, 
567,HD 128311 b,HD 128311,453.01900000,1.084000,13.500,562.24127,1.260000,0.303, ,306.7035782348202,4965.00,0.76,0.83,0.080,16.3292000,2, ,4.61,0.960
568,HD 128311 c,HD 128311,921.53800000,1.740000,13.000,1204.25787,3.010000,0.159, ,492.31017170533863,4965.00,0.76,0.83,0.080,16.3292000,2, ,4.61,0.960
569,HD 128356 b,HD 128356,298.20000000,0.870000,13.900,282.86870,0.579000,0.57, ,220.09160617415142,4875.00,0.85,0.65,0.170,26.1548000,1, ,4.52,10.000
570,HD 129445 b,HD 129445,1840.00000000,2.900000,13.500,508.50700,1.140000,0.7, ,528.4685458983862,5605.00,1.18,0.99,0.250,67.4386000,1, ,4.31, 
571,HD 130322 b,HD 130322,10.70871000,0.092500,13.700,365.49000,0.781000,0.029,720,23.400544334608053,5387.00,0.85,0.92,-0.020,31.8766000,1, ,4.52,0.350
572,HD 131496 b,HD 131496,896.00000000,2.010000,13.400,572.09400,1.310000,0.181, ,97.34558070532711,4846.00,4.44,1.34,0.250,131.8490000,1, ,3.18,2.700
573,HD 13167 b,HD 13167,2613.00000000,4.100000,13.100,1052.01730,2.570000,0.563, ,368.88339706483794,5671.00,2.39,1.35,0.190,148.9340000,1, ,3.72, 
574,HD 13189 b,HD 13189,471.60001000,1.250000,12.400,3480.23850,10.000000,0.27, ,6.997918153499175,4175.00,38.41,2.24,-0.370,497.8230000,1, ,1.62, 
575,HD 132406 b,HD 132406,974.00000000,1.980000,12.800,1709.92540,4.480000,0.34, ,317.73389362763487,5783.00,1.34,1.03,0.140,70.7832000,1, ,4.20,7.187
576,HD 132563 b,HD 132563,1544.00000000,2.620000,13.600,473.54700,1.030000,0.22, ,433.37224310330254,6289.00,1.30,1.23,-0.060,105.1550000,1, ,4.30,2.310
577,HD 133131 A b,HD 133131 A,649.00000000,1.440000,13.600,451.31860,0.986000,0.33, ,322.5480435310839,5799.00,0.96,0.95,-0.306,51.4736000,3, ,4.39,9.700
578,HD 133131 A c,HD 133131 A,3568.00000000,4.490000,14.300,133.48860,0.251000,0.49, ,1005.7227190656714,5799.00,0.96,0.95,-0.306,51.4736000,3, ,4.39,9.700
579,HD 133131 B b,HD 133131 B,5769.00000000,6.150000,13.300,794.57500,1.860000,0.61, ,1335.8050287650951,5805.00,0.99,0.93,-0.281,51.2993000,3, ,4.41,9.700
580,HD 134060 b,HD 134060,3.26960000,0.044400,3.160,10.10000,1.760000,0.45, ,8.23053628320697,5966.00,1.16,1.09,0.140,24.0125000,2, ,4.43,5.600
581,HD 134060 c,HD 134060,1291.56460000,2.392800,5.910,29.29000,0.780000,0.11, ,443.55917158688374,5966.00,1.16,1.09,0.140,24.0125000,2, ,4.43,5.600
582,HD 134987 b,HD 134987,258.17999000,0.810000,13.500,511.70630,1.140000,0.23, ,142.76716680884044,5736.00,1.22,1.10,0.280,26.1804000,2, ,4.31,8.400
583,HD 134987 c,HD 134987,5000.00000000,5.800000,13.900,260.00000,0.532000,0.12, ,997.748614656153,5585.00,1.25,1.10,0.280,26.1804000,2, ,4.25,8.400
584,HD 135872 b,HD 135872,2422.32596749,4.183784,12.800,1880.61597,4.930000,0.164345, ,228.91795483573406,4992.00,3.93,1.65,0.090,82.4251000,1, , , 
585,HD 136118 b,HD 136118,1187.59765270,2.325263,12.300,4174.77030,12.300000,0.344143, ,297.622631486198,6182.43,1.68,1.18,-0.042,51.4359000,1, ,4.06, 
586,HD 136352 b,HD 136352,11.57797000,0.096400,1.664,4.72000,5.623888,0.0,905,19.6,5664.00,1.06,0.87,-0.240,14.6820000,3,111.60,4.39,12.300
587,HD 136352 c,HD 136352,27.59221000,0.172100,2.916,11.24000,2.497668,0.0,677,34.97,5664.00,1.06,0.87,-0.240,14.6820000,3,35.10,4.39,12.300
588,HD 136352 d,HD 136352,107.24500000,0.425000,2.562,8.82000,2.878108,0.0,431,86.46,5664.00,1.06,0.87,-0.240,14.6820000,3,5.74,4.39,12.300
589,HD 136418 b,HD 136418,464.29999000,1.290000,13.300,680.15620,1.590000,0.25, ,73.3839464118339,4989.00,3.78,1.48,-0.110,105.1680000,1, ,3.45,4.000
590,HD 136925 b,HD 136925,4540.00000000,5.130000,13.900,266.97586,0.546000,0.103, ,926.9868141817707,5773.19,1.19,0.88,-0.217,47.8740000,1, ,4.23, 
591,HD 13724 c,HD 13724,142.22894586,0.534309,8.210,51.25631,0.509000,0.651427, ,110.47456576349356,5835.31,1.04,1.00,0.217,43.4650000,1, ,4.42, 
592,HD 137388 b,HD 137388,330.00000000,0.890000,9.320,63.56600,0.431000,0.36, ,217.475574805049,5181.00,0.88,0.68,0.190,40.4841000,1, ,4.39,6.450
593,HD 137496 b,HD 137496,1.62116000,0.027320,1.310,4.04000,10.490000,0.0,2130,3.7,5799.00,1.59,1.04,-0.030,155.3170000,2, ,4.05,8.300
594,HD 137496 c,HD 137496,479.90000000,1.216300,12.600,2434.56560,6.690000,0.477,370,164.49274018736156,5799.00,1.59,1.04,-0.030,155.3170000,2, ,4.05,8.300
595,HD 13808 b,HD 13808,14.18150000,0.105190,3.350,11.20000,1.640000,0.071, ,28.998998888063863,5035.00,0.78,0.77,-0.210,28.2305000,2, ,4.58,7.200
596,HD 13808 c,HD 13808,53.75300000,0.255400,3.130,9.96000,1.780000,0.156, ,70.40920539986224,5035.00,0.78,0.77,-0.210,28.2305000,2, ,4.58,7.200
597,HD 13908 b,HD 13908,19.38200000,0.154000,13.900,274.91000,0.562000,0.02, ,19.829300879755262,6255.00,1.67,1.29,0.010,79.5515000,2, ,4.11,2.900
598,HD 13908 c,HD 13908,931.00000000,2.030000,12.800,1630.40000,4.270000,0.12, ,261.38623886950114,6255.00,1.67,1.29,0.010,79.5515000,2, ,4.11,2.900
599,HD 13931 b,HD 13931,4218.00000000,5.150000,13.300,699.22600,1.630000,0.02, ,885.9319595653773,5867.00,1.25,1.30,0.050,47.3963000,1, ,4.36,8.400
600,HD 139357 b,HD 139357,1124.79139251,2.948979,12.100,6315.52561,19.600000,0.098928, ,55.2855220496514,4700.00,11.47,2.69,-0.130,112.0900000,1, ,2.90,3.070
601,HD 1397 b,HD 1397,11.53533000,0.109700,11.500,131.89945,0.477000,0.251,1228,10.1,5521.00,2.34,1.32,0.290,79.5702000,1,356.00,3.82,4.510
602,HD 14067 b,HD 14067,2721.23479240,5.250541,12.200,5001.77608,15.100000,0.681467, ,91.05116811987855,4815.00,12.40,2.58,-0.100,142.0240000,1, ,2.61,0.690
603,HD 140901 b,HD 140901,9.02377598,0.084501,3.930,14.64775,1.330000,0.472252, ,19.12675945713693,5610.00,0.95,0.99,0.086,15.2528000,2, ,4.46,4.160
604,HD 140901 c,HD 140901,7417.50547213,7.343138,12.800,1685.33019,4.420000,0.607482, ,1662.1156458096536,5610.00,0.95,0.99,0.086,15.2528000,2, ,4.46,4.160
605,HD 141004 b,HD 141004,15.50830000,0.123800,3.770,13.63484,1.400000,0.16, ,19.15177351997515,5885.38,1.39,1.05,0.025,11.8148000,1, ,4.17,6.320
606,HD 141399 b,HD 141399,94.44000000,0.415000,14.300,143.34133,0.269000,0.04, ,64.20021010330927,5600.00,1.39,1.07,0.350,37.0169000,4, ,4.28, 
607,HD 141399 c,HD 141399,201.99000000,0.689000,13.600,422.71390,0.923000,0.048, ,106.58781870163877,5600.00,1.39,1.07,0.350,37.0169000,4, ,4.28, 
608,HD 141399 d,HD 141399,1069.80000000,2.090000,13.700,375.03940,0.801000,0.074, ,323.32154003835274,5600.00,1.39,1.07,0.350,37.0169000,4, ,4.28, 
609,HD 141399 e,HD 141399,5000.00000000,5.000000,14.100,209.76780,0.411000,0.26, ,773.4965072687864,5600.00,1.39,1.07,0.350,37.0169000,4, ,4.28, 
610,HD 141937 b,HD 141937,653.21997000,1.500000,12.500,3079.77270,8.660000,0.41, ,313.1534403214407,5870.00,1.03,1.09,0.110,33.3622000,1, ,4.45,2.320
611,HD 142 A d,HD 142,108.45298959,0.474065,10.800,81.62789,0.356000,0.129711, ,72.29727577142474,6273.00,1.41,1.21,0.106,26.1853000,3, ,4.26,3.120
612,HD 142 b,HD 142,351.43394308,1.038376,13.700,395.51812,0.845000,0.157528, ,151.89394433089922,6245.00,1.47,1.21,0.090,26.1853000,3, ,4.62,3.120
613,HD 142 c,HD 142,10159.64279484,9.815941,12.400,3521.33769,10.100000,0.276797, ,1435.878714270545,6245.00,1.47,1.21,0.090,26.1853000,3, ,4.62,3.120
614,HD 142022 A b,HD 142022 A,1928.00000000,2.930000,12.900,1411.16520,3.610000,0.53, ,605.8113894526128,5421.00,1.04,0.90,0.190,34.2802000,1, ,4.35,7.000
615,HD 142245 b,HD 142245,1299.00000000,2.780000,13.100,975.73810,2.390000,0.0, ,129.11210381805807,4922.00,4.63,3.50,0.170,97.2305000,1, ,3.65,2.300
616,HD 142415 b,HD 142415,386.29999000,1.060000,13.500,530.77610,1.190000,0.5, ,219.16726034804424,5940.00,1.04,1.07,0.130,35.5318000,1, ,4.44,1.100
617,HD 143105 b,HD 143105,2.19740000,0.037900,13.700,384.57430,0.822000,0.07, ,4.939220545385084,6380.00,1.65,1.51,0.150,46.7789000,1, ,4.37, 
618,HD 143361 b,HD 143361,1039.15000000,1.988000,13.100,1122.57556,2.740000,0.197, ,464.65616705782236,5507.00,0.92,0.97,0.140,68.5146000,1, ,4.47,2.942
619,HD 144899 b,HD 144899,40.43913587,0.242129,4.780,20.42286,1.030000,0.820894, ,31.554842518035485,6126.00,1.65,1.16, ,115.6650000,1, ,4.07, 
620,HD 145377 b,HD 145377,103.95000000,0.450000,12.800,1913.33660,5.010000,0.31, ,92.156583866024,6014.00,1.05,1.20,0.110,53.4884000,1, ,4.47,1.300
621,HD 145457 b,HD 145457,176.30000000,0.760000,13.300,708.76090,1.660000,0.11, ,15.534633275261331,4769.00,10.52,1.23,-0.250,135.2920000,1, ,2.48,2.605
622,HD 145675 c,14 Her,15732.45889178,11.938641,12.900,1582.94652,4.050000,0.392756, ,2567.190197979989,5314.94,1.00,0.91,0.405,17.9323000,2, ,4.43,5.240
623,HD 145934 b,HD 145934,2751.53433458,4.888326,13.300,762.59821,1.780000,0.077973, ,151.68061447254732,4823.75,6.93,2.06,0.095,227.8810000,1, ,3.01,1.560
624,HD 1461 b,HD 1461,5.77152000,0.063400,2.420,6.44000,2.500000,0.172, ,11.85480925209897,5765.00,1.15,1.02,0.190,23.4534000,2, ,4.38,7.120
625,HD 1461 c,HD 1461,13.50520000,0.111700,2.230,5.59000,2.770000,0.305, ,20.88615447096932,5765.00,1.15,1.02,0.190,23.4534000,2, ,4.38,7.120
626,HD 147018 b,HD 147018,44.23600000,0.238800,13.400,674.00000,1.540000,0.4686, ,54.627285670370824,5441.00,0.94,0.93,0.100,40.4256000,2, ,4.42,6.360
627,HD 147018 c,HD 147018,1008.00000000,1.922000,12.700,2080.00000,5.580000,0.133, ,439.6718721040733,5441.00,0.94,0.93,0.100,40.4256000,2, ,4.42,6.360
628,HD 147379 b,HD 147379,86.78000000,0.323000,5.820,28.55000,0.796000,0.07, ,110.2465799582435,4156.00,0.63,0.60,0.190,10.7643000,1, ,4.65, 
629,HD 147513 b,HD 147513,528.40000000,1.320000,13.700,385.00000,0.823000,0.26, ,289.6349778646468,5883.00,0.98,1.11,0.060,12.9032000,1, ,4.51,0.300
630,HD 14787 b,HD 14787,676.60000000,1.700000,13.700,356.28743,0.761000,0.155, ,72.9649599471514,4946.00,5.01,1.43,0.000,119.1370000,1, ,3.23, 
631,HD 147873 b,HD 147873,116.59600000,0.522000,12.800,1633.64620,4.280000,0.207, ,49.016034562802275,5972.00,2.29,1.38,0.030,109.0550000,2, ,3.86,4.000
632,HD 147873 c,HD 147873,491.54000000,1.360000,13.300,731.00900,1.710000,0.23, ,127.70461112147719,5972.00,2.29,1.38,0.030,109.0550000,2, ,3.86,4.000
633,HD 148156 b,HD 148156,1027.00000000,2.450000,13.900,270.14400,0.553000,0.52, ,435.39543066179374,6308.00,1.21,1.22,0.290,57.1289000,1, ,4.56, 
634,HD 148164 b,HD 148164,328.55000000,0.993000,13.700,390.93090,0.835000,0.587, ,159.34836180416235,6032.00,1.34,1.21,0.240,77.1971000,2, ,4.16,2.410
635,HD 148164 c,HD 148164,5062.00000000,6.150000,12.800,1640.00280,4.300000,0.125, ,986.9007302070478,6032.00,1.34,1.21,0.240,77.1971000,2, ,4.16,2.410
636,HD 148427 b,HD 148427,331.50000000,1.040000,13.600,413.17900,0.903000,0.16, ,57.93609072060921,5025.00,3.86,1.64,0.080,71.3499000,1, ,3.48,2.500
637,HD 149026 b,HD 149026,2.87589000,0.043640,8.295,120.77540,0.750000,0.0,1626,6.8,6179.00,1.41,1.42,0.320,75.8643000,1,1530.04,4.37,2.600
638,HD 149143 b,HD 149143,4.07182000,0.053000,13.600,422.71390,0.923000,0.0167, ,7.914373290346042,5856.00,1.44,1.20,0.290,73.2801000,1, ,4.25,4.280
639,HD 149806 b,HD 149806,16521.52777877,12.278296,12.400,3878.07724,11.200000,0.357139, ,2966.5470806708113,5352.05,0.89,0.93,0.221,20.2727000,1, ,4.51,8.360
640,HD 150010 b,HD 150010,562.00000000,1.400000,13.300,762.78818,1.780000,0.2, ,18.5830148536427,4153.00,16.20,1.30,-0.250,144.4900000,1, ,2.10,4.900
641,HD 1502 b,HD 1502,428.50000000,1.262000,13.200,874.03250,2.090000,0.031, ,58.109297778191,4947.00,4.67,1.46,0.090,190.9530000,1, ,3.18,2.400
642,HD 150706 b,HD 150706,5894.00000000,6.700000,13.200,861.28000,2.060000,0.38, ,1500.7443692071267,5961.00,0.96,1.17,-0.010,28.2697000,1, ,4.50,3.000
643,HD 151450 b,HD 151450,21.89287913,0.159926,6.810,37.24604,0.648000,0.49556, ,29.39248912236589,6091.98,1.17,1.14, ,43.6002000,2, ,4.36, 
644,HD 151450 c,HD 151450,18144.76235720,14.100560,12.800,1634.10971,4.280000,0.137994, ,2591.5145531012313,6091.98,1.17,1.14, ,43.6002000,2, ,4.36, 
645,HD 152079 b,HD 152079,2918.92000000,4.187000,13.200,845.74563,2.020000,0.532, ,796.7602703626245,5907.00,1.13,1.15,0.290,87.8888000,1, ,4.37,1.622
646,HD 152581 b,HD 152581,686.50000000,1.660000,13.400,594.02427,1.360000,0.04, ,69.44614166817112,5027.00,5.14,1.30,-0.460,165.7600000,1, ,3.29,12.000
647,HD 152843 b,HD 152843,11.62640000,0.105300,3.410,11.56000,1.580000,0.14, ,15.834176682435032,6310.00,1.43,1.15,-0.160,107.8980000,2,255.70,4.19,3.970
648,HD 152843 c,HD 152843,24.38000000, ,5.830,27.50000,0.820000,0.115,1120,,6310.00,1.43,1.15,-0.160,107.8980000,2,371.27,4.19,3.970
649,HD 15337 b,HD 15337,4.75615000,0.052200,1.640,7.51000,9.300000,0.09,1001,13.11,5125.00,0.86,0.90,0.150,44.8155000,2,161.73,4.53,5.100
650,HD 15337 c,HD 15337,17.17840000,0.126800,2.390,8.11000,3.230000,0.05,642,31.87,5125.00,0.86,0.90,0.150,44.8155000,2,29.18,4.53,5.100
651,HD 153557 b,HD 153557,7.29902668,0.068049,4.730,20.05856,1.040000,0.065355, ,19.510286057108203,4837.00,0.75,0.79, ,17.9412000,3, ,4.59, 
652,HD 153557 c,HD 153557,15.27017677,0.111312,4.330,17.30766,1.170000,0.511322, ,31.914193619139567,4837.00,0.75,0.79, ,17.9412000,3, ,4.59, 
653,HD 153557 d,HD 153557,40654.64809444,21.349779,11.900,8680.48112,28.300000,0.151517, ,6121.181730018687,4837.00,0.75,0.79, ,17.9412000,3, ,4.59, 
654,HD 153950 b,HD 153950,499.39999000,1.280000,13.200,937.59850,2.240000,0.34, ,215.03202902072263,6124.00,1.28,1.25,-0.010,48.4549000,1, ,4.32,4.300
655,HD 154088 b,HD 154088,18.56000000,0.134000,2.460,6.60000,2.440000,0.344, ,30.330833567133507,5374.00,0.95,0.91,0.280,18.2692000,1, ,4.37,8.000
656,HD 154345 b,HD 154345,3341.55884000,4.210000,13.900,260.62060,0.533000,0.04, ,1065.0409907967558,5468.00,0.85,0.71,-0.110,18.2840000,1, ,4.43,9.527
657,HD 154672 b,HD 154672,163.94000000,0.600000,12.800,1706.74710,4.470000,0.61, ,97.74183137305572,5743.00,1.32,1.18,0.250,63.0484000,1, ,4.27,8.000
658,HD 154857 b,HD 154857,408.60001000,1.290000,13.300,778.68350,1.820000,0.46, ,120.60492062466618,5589.00,2.30,1.96,-0.220,63.4482000,2, ,4.01,5.640
659,HD 154857 c,HD 154857,3452.00000000,5.360000,13.200,819.97000,1.960000,0.06, ,654.8702701994735,5605.00,1.76,1.72,-0.200,63.4482000,2, ,3.82,5.640
660,HD 155193 b,HD 155193,352.65000000,1.040000,14.000,238.37131,0.477000,0.21, ,127.06438078497246,6239.00,1.76,1.22,0.050,57.7995000,1, ,4.26, 
661,HD 155233 b,HD 155233,818.80000000,2.000000,13.200,826.35800,1.970000,0.04, ,85.49981273189766,4960.00,5.03,1.69,0.080,74.2309000,1, ,3.17, 
662,HD 155358 b,HD 155358,194.30000000,0.630000,13.800,314.65170,0.658000,0.17, ,98.16679585728642,5905.00,1.38,1.15,-0.600,43.6197000,2, ,4.22,10.700
663,HD 155358 c,HD 155358,391.90000000,1.020000,13.900,261.00000,0.534000,0.16, ,158.93671710227326,5900.00,1.38,0.92,-0.510,43.6197000,2, ,4.16,10.700
664,HD 155918 b,HD 155918,1.87567261,0.030046,2.650,7.50192,2.220000,-0.079533, ,6.334168964663364,5771.84,1.02,1.03,-0.662,27.5610000,2, ,4.43,12.300
665,HD 155918 c,HD 155918,17202.19446178,13.125939,12.800,1849.85628,4.850000,0.07103, ,2767.154211737485,5771.84,1.02,1.03,-0.662,27.5610000,2, ,4.43,12.300
666,HD 156098 b,HD 156098,21.85848995,0.166479,4.310,17.14419,1.180000,0.108643, ,12.970404767877131,6419.19,2.76,1.29,0.120,48.2490000,2, ,3.67, 
667,HD 156098 c,HD 156098,7841.58389773,8.301568,12.800,1661.50392,4.350000,0.391098, ,646.7764532947472,6419.19,2.76,1.29,0.120,48.2490000,2, ,3.67, 
668,HD 156279 b,HD 156279,133.40355381,0.501896,12.500,2995.22334,8.430000,0.647243, ,113.60391077619431,5453.00,0.95,0.94,0.140,36.1945000,2, ,4.46,4.100
669,HD 156279 c,HD 156279,4818.25358194,5.484633,12.500,3207.01405,9.020000,0.260544, ,1215.8471777567142,5458.24,0.97,0.94,0.192,36.1945000,2, ,4.45,4.100
670,HD 156411 b,HD 156411,842.20000000,1.880000,14.000,235.18000,0.471000,0.22, ,187.15750674025855,5900.00,2.16,1.25,-0.120,56.8655000,1, ,4.07,4.280
671,HD 156668 b,HD 156668,4.64550000,0.050000,1.870,4.15000,3.490000,0.0, ,14.93277979310574,4850.00,0.72,0.77,0.050,24.3323000,2, ,4.60,8.600
672,HD 156668 c,HD 156668,811.30000000,1.570000,6.170,31.49680,0.737000,0.089, ,438.4419293019929,4903.69,0.77,0.79,0.049,24.3323000,2, ,4.55,8.600
673,HD 156846 b,HD 156846,359.51001000,1.120000,12.400,3391.24610,9.770000,0.85, ,126.75572237011019,6090.00,1.90,1.38,0.150,47.7332000,1, ,4.02,2.400
674,HD 158038 b,HD 158038,521.00000000,1.500000,13.500,486.27990,1.090000,0.29, ,71.67734300690753,4860.00,4.50,1.30,0.190,94.8625000,1, ,3.24,2.500
675,HD 158259 b,HD 158259,2.17800000, ,1.292,2.22000,6.120000,0.0,1478,,5801.89,1.21,1.08, ,27.0498000,5,794.22,4.25, 
676,HD 158259 c,HD 158259,3.43200000, ,2.230,5.60000,2.770000,0.0, ,,5801.89,1.21,1.08, ,27.0498000,5, ,4.25, 
677,HD 158259 d,HD 158259,5.19808140, ,2.180,5.41000,2.870000,0.0, ,,5801.89,1.21,1.08, ,27.0498000,5, ,4.25, 
678,HD 158259 e,HD 158259,7.95100000, ,2.340,6.08000,2.610000,0.0, ,,5801.89,1.21,1.08, ,27.0498000,5, ,4.25, 
679,HD 158259 f,HD 158259,12.02800000, ,2.350,6.14000,2.600000,0.0, ,,5801.89,1.21,1.08, ,27.0498000,5, ,4.25, 
680,HD 158996 b,HD 158996,820.20000000,2.100000,12.300,4449.62000,13.100000,0.13, ,8.977480336849256,4069.00,50.30,1.80,-0.200,283.6590000,1, ,1.40,1.600
681,HD 159243 b,HD 159243,12.62000000,0.110000,13.700,359.13000,0.767000,0.02, ,21.119217135963826,6123.00,1.12,1.12,0.050,73.3055000,2, ,4.55,1.250
682,HD 159243 c,HD 159243,248.40000000,0.800000,13.400,603.90000,1.380000,0.075, ,153.59430644337328,6123.00,1.12,1.12,0.050,73.3055000,2, ,4.55,1.250
683,HD 159868 b,HD 159868,1184.10000000,2.320000,13.300,704.94694,1.650000,0.024, ,234.21328982538802,5534.00,2.13,1.19,-0.080,55.8503000,2, ,3.92,7.570
684,HD 159868 c,HD 159868,351.00000000,1.032000,14.000,244.09344,0.489000,0.184, ,104.18453237060365,5534.00,2.13,1.19,-0.080,55.8503000,2, ,3.92,7.570
685,HD 1605 b,HD 1605,577.20000000,1.492000,13.800,296.85322,0.621000,0.095, ,91.92773275040635,4915.00,3.49,1.33,0.220,88.8047000,2, ,3.40,4.360
686,HD 1605 c,HD 1605,2149.00000000,3.584000,13.000,1150.54460,2.880000,0.099, ,220.82372263904583,4915.00,3.49,1.33,0.220,88.8047000,2, ,3.40,4.360
687,HD 160691 b,HD 160691,645.00000000,1.500000, ,1366.66215, ,0.128, ,242.51732596322097,5773.00,1.33,1.13,0.280,15.5981000,4, ,4.20,5.700
688,HD 160691 c,HD 160691,3947.00000000,4.170000, ,1398.44499, ,0.0985, ,674.1981661777543,5773.00,1.33,1.13,0.280,15.5981000,4, ,4.20,5.700
689,HD 160691 d,HD 160691,9.63920000,0.092860,3.170,10.17000,1.750000,0.0,900,15.013439259296467,5773.00,1.33,1.13,0.280,15.5981000,4, ,4.20,5.700
690,HD 160691 e,HD 160691,307.90000000,0.934000, ,2224.79885, ,0.0666, ,151.00745496643228,5773.00,1.33,1.13,0.280,15.5981000,4, ,4.20,5.700
691,HD 161178 b,HD 161178,279.30000000,0.850000,14.100,181.16219,0.355000,0.044, ,16.691983987909975,4786.00,10.95,1.06,-0.210,107.1880000,1, ,2.38, 
692,HD 16141 b,HD 16141,75.52300000,0.360000,10.900,82.63580,0.351000,0.25, ,52.30508814017577,5757.00,1.48,1.11,0.130,37.7861000,1, ,4.14,7.510
693,HD 16175 b,HD 16175,990.00000000,2.120000,12.800,1620.93300,4.250000,0.6, ,265.03947763019306,5981.00,1.72,1.63,0.300,59.8590000,1, ,4.18,3.300
694,HD 162020 b,HD 162020,8.42820000,0.080000,12.500,3127.44720,8.800000,0.28,650,22.936749762210415,4723.00,0.75,0.42,-0.100,30.8248000,1, ,4.31,6.000
